"Problem_Type","Instance_Type","Instance_ID","Correlation","Objectives","Variables","Constraints","Sparsity","Algorithm","Type_of_Operation","MIP_Emphasis","Type_of_Boost","Cplex_Heur","Parallelism","Total_Threads","Thread_ID","Master_Time","Slave_Time","IP_Solved","Num_Non_Dom_Pts","Num_Non_Dom_Pts_Found"
"BOKP","Xavier","2KP350-1C",-0.15081024362220302,2,350,1,0.0,"EBBM","lex_min",true,"NB",true,false,1,1,79.3589379787445,0.0,1777.0,845.0,845.0
"BOKP","Xavier","2KP350-1C",-0.15081024362220302,2,350,1,0.0,"UDECM","augmented_operation",false,"NB",true,false,1,1,79.01534485816956,0.0,848.0,845.0,845.0
"BOKP","Xavier","2KP350-1C",-0.15081024362220302,2,350,1,0.0,"UDECM","dynamic",false,"NB",true,false,1,1,80.06001400947571,0.0,848.0,845.0,845.0
"BOKP","Xavier","2KP350-1C",-0.15081024362220302,2,350,1,0.0,"UDECM","lex_min",false,"NB",true,false,1,1,84.2797908782959,0.0,1690.0,845.0,845.0
"BOKP","Xavier","2KP350-1D",0.33698877171178077,2,350,1,0.0,"BBM","lex_min",false,"NB",true,false,1,1,33.50284194946289,0.0,1182.0,472.0,472.0
"BOKP","Xavier","2KP350-1D",0.33698877171178077,2,350,1,0.0,"EBBM","augmented_operation",false,"NB",true,false,1,1,24.116955995559692,0.0,555.0,472.0,466.0
"BOKP","Xavier","2KP350-1D",0.33698877171178077,2,350,1,0.0,"EBBM","dynamic",false,"NB",true,false,1,1,26.097517013549805,0.0,684.0,472.0,466.0
"BOKP","Xavier","2KP350-1D",0.33698877171178077,2,350,1,0.0,"EBBM","lex_min",false,"NB",true,false,1,1,29.917803049087524,0.0,967.0,472.0,472.0
"BOKP","Xavier","2KP350-1D",0.33698877171178077,2,350,1,0.0,"EBBM","lex_min",true,"NB",true,false,1,1,32.342525005340576,0.0,967.0,472.0,472.0
"BOKP","Xavier","2KP350-1D",0.33698877171178077,2,350,1,0.0,"UDECM","augmented_operation",false,"NB",true,false,1,1,27.591640949249268,0.0,476.0,472.0,472.0
"BOKP","Xavier","2KP350-1D",0.33698877171178077,2,350,1,0.0,"UDECM","dynamic",false,"NB",true,false,1,1,27.833459854125977,0.0,476.0,472.0,472.0
"BOKP","Xavier","2KP350-1D",0.33698877171178077,2,350,1,0.0,"UDECM","lex_min",false,"NB",true,false,1,1,30.99078607559204,0.0,944.0,472.0,472.0
"BOKP","Xavier","2KP400-1A",-0.02236957758237909,2,400,1,0.0,"BBM","lex_min",false,"NB",true,false,1,1,101.68882083892822,0.0,2454.0,1000.0,1000.0
"BOKP","Xavier","2KP400-1A",-0.02236957758237909,2,400,1,0.0,"EBBM","augmented_operation",false,"NB",true,false,1,1,80.75179886817932,0.0,1134.0,1000.0,991.0
"BOKP","Xavier","2KP400-1A",-0.02236957758237909,2,400,1,0.0,"EBBM","dynamic",false,"NB",true,false,1,1,84.1930980682373,0.0,1425.0,1000.0,991.0
"BOKP","Xavier","2KP400-1A",-0.02236957758237909,2,400,1,0.0,"EBBM","lex_min",false,"NB",true,false,1,1,88.12154698371887,0.0,2040.0,1000.0,1000.0
"BOKP","Xavier","2KP400-1A",-0.02236957758237909,2,400,1,0.0,"EBBM","lex_min",true,"NB",true,false,1,1,88.24711918830872,0.0,2040.0,1000.0,1000.0
"BOKP","Xavier","2KP400-1A",-0.02236957758237909,2,400,1,0.0,"UDECM","augmented_operation",false,"NB",true,false,1,1,108.96344685554504,0.0,1002.0,1000.0,1000.0
"BOKP","Xavier","2KP400-1A",-0.02236957758237909,2,400,1,0.0,"UDECM","dynamic",false,"NB",true,false,1,1,106.99825382232666,0.0,1002.0,1000.0,1000.0
"BOKP","Xavier","2KP400-1A",-0.02236957758237909,2,400,1,0.0,"UDECM","lex_min",false,"NB",true,false,1,1,96.3947172164917,0.0,2000.0,1000.0,1000.0
"BOKP","Xavier","2KP400-1B",0.03799313449610141,2,400,1,0.0,"BBM","lex_min",false,"NB",true,false,1,1,77.51154899597168,0.0,2627.0,1109.0,1109.0
"BOKP","Xavier","2KP400-1B",0.03799313449610141,2,400,1,0.0,"EBBM","augmented_operation",false,"NB",true,false,1,1,65.42247700691223,0.0,1250.0,1109.0,1100.0
"BOKP","Xavier","2KP400-1B",0.03799313449610141,2,400,1,0.0,"EBBM","dynamic",false,"NB",true,false,1,1,62.82873582839966,0.0,1586.0,1109.0,1100.0
"BOKP","Xavier","2KP400-1B",0.03799313449610141,2,400,1,0.0,"EBBM","lex_min",false,"NB",true,false,1,1,68.49220180511475,0.0,2156.0,1109.0,1109.0
"BOKP","Xavier","2KP400-1B",0.03799313449610141,2,400,1,0.0,"EBBM","lex_min",true,"NB",true,false,1,1,68.99651598930359,0.0,2156.0,1109.0,1109.0
"BOKP","Xavier","2KP400-1B",0.03799313449610141,2,400,1,0.0,"UDECM","augmented_operation",false,"NB",true,false,1,1,74.81855392456055,0.0,1112.0,1109.0,1109.0
"BOKP","Xavier","2KP400-1B",0.03799313449610141,2,400,1,0.0,"UDECM","dynamic",false,"NB",true,false,1,1,75.29131197929382,0.0,1112.0,1109.0,1109.0
"BOKP","Xavier","2KP400-1B",0.03799313449610141,2,400,1,0.0,"UDECM","lex_min",false,"NB",true,false,1,1,77.32465410232544,0.0,2218.0,1109.0,1109.0
"BOKP","Xavier","2KP400-1C",0.09870353549851724,2,400,1,0.0,"BBM","lex_min",false,"NB",true,false,1,1,104.33159494400024,0.0,2346.0,946.0,946.0
"BOKP","Xavier","2KP400-1C",0.09870353549851724,2,400,1,0.0,"EBBM","augmented_operation",false,"NB",true,false,1,1,86.66458797454834,0.0,1129.0,946.0,937.0
"BOKP","Xavier","2KP400-1C",0.09870353549851724,2,400,1,0.0,"EBBM","dynamic",false,"NB",true,false,1,1,90.30583214759827,0.0,1469.0,946.0,937.0
"BOKP","Xavier","2KP400-1C",0.09870353549851724,2,400,1,0.0,"EBBM","lex_min",false,"NB",true,false,1,1,93.89956593513489,0.0,1952.0,946.0,946.0
"BOKP","Xavier","2KP400-1C",0.09870353549851724,2,400,1,0.0,"EBBM","lex_min",true,"NB",true,false,1,1,92.67705011367798,0.0,1952.0,946.0,946.0
"BOKP","Xavier","2KP400-1C",0.09870353549851724,2,400,1,0.0,"UDECM","augmented_operation",false,"NB",true,false,1,1,107.00930404663086,0.0,949.0,946.0,946.0
"BOKP","Xavier","2KP400-1C",0.09870353549851724,2,400,1,0.0,"UDECM","dynamic",false,"NB",true,false,1,1,107.02007389068604,0.0,949.0,946.0,946.0
"BOKP","Xavier","2KP400-1C",0.09870353549851724,2,400,1,0.0,"UDECM","lex_min",false,"NB",true,false,1,1,100.6558928489685,0.0,1893.0,946.0,946.0
"BOKP","Xavier","2KP400-1D",-0.26758853488401435,2,400,1,0.0,"BBM","lex_min",false,"NB",true,false,1,1,168.61608481407166,0.0,4070.0,1670.0,1670.0
"BOKP","Xavier","2KP400-1D",-0.26758853488401435,2,400,1,0.0,"EBBM","augmented_operation",false,"NB",true,false,1,1,145.06294202804565,0.0,1909.0,1670.0,1660.0
"BOKP","Xavier","2KP400-1D",-0.26758853488401435,2,400,1,0.0,"EBBM","dynamic",false,"NB",true,false,1,1,145.960834980011,0.0,2416.0,1670.0,1659.0
"BOKP","Xavier","2KP400-1D",-0.26758853488401435,2,400,1,0.0,"EBBM","lex_min",false,"NB",true,false,1,1,153.4325189590454,0.0,3349.0,1670.0,1670.0
"BOKP","Xavier","2KP400-1D",-0.26758853488401435,2,400,1,0.0,"EBBM","lex_min",true,"NB",true,false,1,1,152.5775020122528,0.0,3349.0,1670.0,1670.0
"BOKP","Xavier","2KP400-1D",-0.26758853488401435,2,400,1,0.0,"UDECM","augmented_operation",false,"NB",true,false,1,1,182.03403902053833,0.0,1674.0,1670.0,1670.0
"BOKP","Xavier","2KP400-1D",-0.26758853488401435,2,400,1,0.0,"UDECM","dynamic",false,"NB",true,false,1,1,165.31978297233582,0.0,1674.0,1670.0,1670.0
"BOKP","Xavier","2KP400-1D",-0.26758853488401435,2,400,1,0.0,"UDECM","lex_min",false,"NB",true,false,1,1,164.13963103294373,0.0,3340.0,1670.0,1670.0
"BOKP","Xavier","2KP450-1A",0.0018313553265246563,2,450,1,0.0,"BBM","lex_min",false,"NB",true,false,1,1,122.54846501350403,0.0,3424.0,1450.0,1450.0
"BOKP","Xavier","2KP450-1A",0.0018313553265246563,2,450,1,0.0,"EBBM","augmented_operation",false,"NB",true,false,1,1,104.03645086288452,0.0,1612.0,1450.0,1442.0
"BOKP","Xavier","2KP450-1A",0.0018313553265246563,2,450,1,0.0,"EBBM","dynamic",false,"NB",true,false,1,1,109.46293902397156,0.0,2055.0,1450.0,1442.0
"BOKP","Xavier","2KP450-1A",0.0018313553265246563,2,450,1,0.0,"EBBM","lex_min",false,"NB",true,false,1,1,113.02866196632385,0.0,2864.0,1450.0,1450.0
"BOKP","Xavier","2KP450-1A",0.0018313553265246563,2,450,1,0.0,"EBBM","lex_min",true,"NB",true,false,1,1,122.43040895462036,0.0,2864.0,1450.0,1450.0
"BOKP","Xavier","2KP450-1A",0.0018313553265246563,2,450,1,0.0,"UDECM","augmented_operation",false,"NB",true,false,1,1,144.26052403450012,0.0,1452.0,1450.0,1450.0
"BOKP","Xavier","2KP450-1A",0.0018313553265246563,2,450,1,0.0,"UDECM","dynamic",false,"NB",true,false,1,1,144.81294703483582,0.0,1452.0,1450.0,1450.0
"BOKP","Xavier","2KP450-1A",0.0018313553265246563,2,450,1,0.0,"UDECM","lex_min",false,"NB",true,false,1,1,129.9343421459198,0.0,2900.0,1450.0,1450.0
"BOKP","Xavier","2KP450-1B",-0.08109369840594079,2,450,1,0.0,"BBM","lex_min",false,"NB",true,false,1,1,162.0817210674286,0.0,3876.0,1626.0,1626.0
"BOKP","Xavier","2KP450-1B",-0.08109369840594079,2,450,1,0.0,"EBBM","augmented_operation",false,"NB",true,false,1,1,138.50903797149658,0.0,1845.0,1626.0,1617.0
"BOKP","Xavier","2KP450-1B",-0.08109369840594079,2,450,1,0.0,"EBBM","dynamic",false,"NB",true,false,1,1,139.59401297569275,0.0,2364.0,1626.0,1617.0
"BOKP","Xavier","2KP450-1B",-0.08109369840594079,2,450,1,0.0,"EBBM","lex_min",false,"NB",true,false,1,1,141.05304384231567,0.0,3262.0,1626.0,1626.0
"BOKP","Xavier","2KP450-1B",-0.08109369840594079,2,450,1,0.0,"EBBM","lex_min",true,"NB",true,false,1,1,139.4201958179474,0.0,3262.0,1626.0,1626.0
"BOKP","Xavier","2KP450-1B",-0.08109369840594079,2,450,1,0.0,"UDECM","augmented_operation",false,"NB",true,false,1,1,184.91170191764832,0.0,1628.0,1626.0,1626.0
"BOKP","Xavier","2KP450-1B",-0.08109369840594079,2,450,1,0.0,"UDECM","dynamic",false,"NB",true,false,1,1,183.62448906898499,0.0,1628.0,1626.0,1626.0
"BOKP","Xavier","2KP450-1B",-0.08109369840594079,2,450,1,0.0,"UDECM","lex_min",false,"NB",true,false,1,1,159.6552231311798,0.0,3252.0,1626.0,1626.0
"BOKP","Xavier","2KP450-1C",-0.2974595955810669,2,450,1,0.0,"BBM","lex_min",false,"NB",true,false,1,1,70.14884400367737,0.0,1965.0,655.0,655.0
"BOKP","Xavier","2KP450-1C",-0.2974595955810669,2,450,1,0.0,"EBBM","augmented_operation",false,"NB",true,false,1,1,105.5110878944397,0.0,903.0,655.0,655.0
"BOKP","Xavier","2KP450-1C",-0.2974595955810669,2,450,1,0.0,"EBBM","dynamic",false,"NB",true,false,1,1,84.62340903282166,0.0,1167.0,655.0,655.0
"BOKP","Xavier","2KP450-1C",-0.2974595955810669,2,450,1,0.0,"EBBM","lex_min",false,"NB",true,false,1,1,63.5435950756073,0.0,1556.0,655.0,655.0
"BOKP","Xavier","2KP450-1C",-0.2974595955810669,2,450,1,0.0,"EBBM","lex_min",true,"NB",true,false,1,1,63.4919810295105,0.0,1556.0,655.0,655.0
"BOKP","Xavier","2KP450-1C",-0.2974595955810669,2,450,1,0.0,"UDECM","augmented_operation",false,"NB",true,false,1,1,113.31314396858215,0.0,658.0,655.0,655.0
"BOKP","Xavier","2KP450-1C",-0.2974595955810669,2,450,1,0.0,"UDECM","dynamic",false,"NB",true,false,1,1,113.77626204490662,0.0,658.0,655.0,655.0
"BOKP","Xavier","2KP450-1C",-0.2974595955810669,2,450,1,0.0,"UDECM","lex_min",false,"NB",true,false,1,1,60.577157974243164,0.0,1311.0,655.0,655.0
"BOKP","Xavier","2KP450-1D",-0.052376885852547864,2,450,1,0.0,"BBM","lex_min",false,"NB",true,false,1,1,33.29326796531677,0.0,1194.0,398.0,398.0
"BOKP","Xavier","2KP450-1D",-0.052376885852547864,2,450,1,0.0,"EBBM","augmented_operation",false,"NB",true,false,1,1,41.17600107192993,0.0,571.0,398.0,398.0
"BOKP","Xavier","2KP450-1D",-0.052376885852547864,2,450,1,0.0,"EBBM","dynamic",false,"NB",true,false,1,1,36.800657987594604,0.0,761.0,398.0,398.0
"BOKP","Xavier","2KP450-1D",-0.052376885852547864,2,450,1,0.0,"EBBM","lex_min",false,"NB",true,false,1,1,28.794057846069336,0.0,967.0,398.0,398.0
"BOKP","Xavier","2KP450-1D",-0.052376885852547864,2,450,1,0.0,"EBBM","lex_min",true,"NB",true,false,1,1,28.713589906692505,0.0,967.0,398.0,398.0
"BOKP","Xavier","2KP450-1D",-0.052376885852547864,2,450,1,0.0,"UDECM","augmented_operation",false,"NB",true,false,1,1,44.35490894317627,0.0,402.0,398.0,398.0
"BOKP","Xavier","2KP450-1D",-0.052376885852547864,2,450,1,0.0,"UDECM","dynamic",false,"NB",true,false,1,1,43.81229090690613,0.0,402.0,398.0,398.0
"BOKP","Xavier","2KP450-1D",-0.052376885852547864,2,450,1,0.0,"UDECM","lex_min",false,"NB",true,false,1,1,28.496109008789062,0.0,797.0,398.0,398.0
"BOKP","Xavier","2KP50-11",-0.09278076615422999,2,50,1,0.0,"BBM","lex_min",false,"NB",true,false,1,1,1.318660020828247,0.0,125.0,43.0,43.0
"BOKP","Xavier","2KP50-11",-0.09278076615422999,2,50,1,0.0,"EBBM","augmented_operation",false,"NB",true,false,1,1,0.7660558223724365,0.0,69.0,43.0,43.0
"BOKP","Xavier","2KP50-11",-0.09278076615422999,2,50,1,0.0,"EBBM","dynamic",false,"NB",true,false,1,1,0.8237991333007812,0.0,78.0,43.0,43.0
"BOKP","Xavier","2KP50-11",-0.09278076615422999,2,50,1,0.0,"EBBM","lex_min",false,"NB",true,false,1,1,1.0913300514221191,0.0,110.0,43.0,43.0
"BOKP","Xavier","2KP50-11",-0.09278076615422999,2,50,1,0.0,"EBBM","lex_min",true,"NB",true,false,1,1,1.0424511432647705,0.0,110.0,43.0,43.0
"BOKP","Xavier","2KP50-11",-0.09278076615422999,2,50,1,0.0,"UDECM","augmented_operation",false,"NB",true,false,1,1,0.6212499141693115,0.0,46.0,43.0,43.0
"BOKP","Xavier","2KP50-11",-0.09278076615422999,2,50,1,0.0,"UDECM","dynamic",false,"NB",true,false,1,1,0.6201601028442383,0.0,46.0,43.0,43.0
"BOKP","Xavier","2KP50-11",-0.09278076615422999,2,50,1,0.0,"UDECM","lex_min",false,"NB",true,false,1,1,0.9403500556945801,0.0,87.0,43.0,43.0
"BOKP","Xavier","2KP50-1A",0.12449073089479569,2,50,1,0.0,"BBM","lex_min",false,"NB",true,false,1,1,0.657789945602417,0.0,90.0,34.0,34.0
"BOKP","Xavier","2KP50-1A",0.12449073089479569,2,50,1,0.0,"EBBM","augmented_operation",false,"NB",true,false,1,1,0.40273022651672363,0.0,46.0,34.0,34.0
"BOKP","Xavier","2KP50-1A",0.12449073089479569,2,50,1,0.0,"EBBM","dynamic",false,"NB",true,false,1,1,0.44437694549560547,0.0,52.0,34.0,34.0
"BOKP","Xavier","2KP50-1A",0.12449073089479569,2,50,1,0.0,"EBBM","lex_min",false,"NB",true,false,1,1,0.5324270725250244,0.0,76.0,34.0,34.0
"BOKP","Xavier","2KP50-1A",0.12449073089479569,2,50,1,0.0,"EBBM","lex_min",true,"NB",true,false,1,1,0.5280799865722656,0.0,76.0,34.0,34.0
"BOKP","Xavier","2KP50-1A",0.12449073089479569,2,50,1,0.0,"UDECM","augmented_operation",false,"NB",true,false,1,1,0.3602139949798584,0.0,36.0,34.0,34.0
"BOKP","Xavier","2KP50-1A",0.12449073089479569,2,50,1,0.0,"UDECM","dynamic",false,"NB",true,false,1,1,0.36147594451904297,0.0,36.0,34.0,34.0
"BOKP","Xavier","2KP50-1A",0.12449073089479569,2,50,1,0.0,"UDECM","lex_min",false,"NB",true,false,1,1,0.5389609336853027,0.0,68.0,34.0,34.0
"BOKP","Xavier","2KP50-1B",-0.19343817635047836,2,50,1,0.0,"BBM","lex_min",false,"NB",true,false,1,1,1.143841028213501,0.0,144.0,52.0,52.0
"BOKP","Xavier","2KP50-1B",-0.19343817635047836,2,50,1,0.0,"EBBM","augmented_operation",false,"NB",true,false,1,1,0.532196044921875,0.0,68.0,52.0,51.0
"BOKP","Xavier","2KP50-1B",-0.19343817635047836,2,50,1,0.0,"EBBM","dynamic",false,"NB",true,false,1,1,0.6030488014221191,0.0,78.0,52.0,51.0
"BOKP","Xavier","2KP50-1B",-0.19343817635047836,2,50,1,0.0,"EBBM","lex_min",false,"NB",true,false,1,1,0.831028938293457,0.0,118.0,52.0,52.0
"BOKP","Xavier","2KP50-1B",-0.19343817635047836,2,50,1,0.0,"EBBM","lex_min",true,"NB",true,false,1,1,0.7891440391540527,0.0,118.0,52.0,52.0
"BOKP","Xavier","2KP50-1B",-0.19343817635047836,2,50,1,0.0,"UDECM","augmented_operation",false,"NB",true,false,1,1,0.5245518684387207,0.0,55.0,52.0,52.0
"BOKP","Xavier","2KP50-1B",-0.19343817635047836,2,50,1,0.0,"UDECM","dynamic",false,"NB",true,false,1,1,0.5254299640655518,0.0,55.0,52.0,52.0
"BOKP","Xavier","2KP50-1B",-0.19343817635047836,2,50,1,0.0,"UDECM","lex_min",false,"NB",true,false,1,1,0.832103967666626,0.0,105.0,52.0,52.0
"BOKP","Xavier","2KP50-1C",0.03144549550727222,2,50,1,0.0,"BBM","lex_min",false,"NB",true,false,1,1,1.7356760501861572,0.0,186.0,66.0,66.0
"BOKP","Xavier","2KP50-1C",0.03144549550727222,2,50,1,0.0,"EBBM","augmented_operation",false,"NB",true,false,1,1,0.9719629287719727,0.0,101.0,66.0,66.0
"BOKP","Xavier","2KP50-1C",0.03144549550727222,2,50,1,0.0,"EBBM","dynamic",false,"NB",true,false,1,1,1.0824360847473145,0.0,117.0,66.0,66.0
"BOKP","Xavier","2KP50-1C",0.03144549550727222,2,50,1,0.0,"EBBM","lex_min",false,"NB",true,false,1,1,1.4162299633026123,0.0,163.0,66.0,66.0
"BOKP","Xavier","2KP50-1C",0.03144549550727222,2,50,1,0.0,"EBBM","lex_min",true,"NB",true,false,1,1,1.2808640003204346,0.0,163.0,66.0,66.0
"BOKP","Xavier","2KP50-1C",0.03144549550727222,2,50,1,0.0,"UDECM","augmented_operation",false,"NB",true,false,1,1,0.7970049381256104,0.0,69.0,66.0,66.0
"BOKP","Xavier","2KP50-1C",0.03144549550727222,2,50,1,0.0,"UDECM","dynamic",false,"NB",true,false,1,1,0.7866039276123047,0.0,69.0,66.0,66.0
"BOKP","Xavier","2KP50-1C",0.03144549550727222,2,50,1,0.0,"UDECM","lex_min",false,"NB",true,false,1,1,1.2664189338684082,0.0,133.0,66.0,66.0
"BOKP","Xavier","2KP50-1D",-0.16524113130046772,2,50,1,0.0,"BBM","lex_min",false,"NB",true,false,1,1,1.829322099685669,0.0,185.0,69.0,69.0
"BOKP","Xavier","2KP50-1D",-0.16524113130046772,2,50,1,0.0,"EBBM","augmented_operation",false,"NB",true,false,1,1,0.9733788967132568,0.0,94.0,69.0,67.0
"BOKP","Xavier","2KP50-1D",-0.16524113130046772,2,50,1,0.0,"EBBM","dynamic",false,"NB",true,false,1,1,1.1221730709075928,0.0,108.0,69.0,67.0
"BOKP","Xavier","2KP50-1D",-0.16524113130046772,2,50,1,0.0,"EBBM","lex_min",false,"NB",true,false,1,1,1.4338669776916504,0.0,157.0,69.0,69.0
"BOKP","Xavier","2KP50-1D",-0.16524113130046772,2,50,1,0.0,"EBBM","lex_min",true,"NB",true,false,1,1,1.3596770763397217,0.0,157.0,69.0,69.0
"BOKP","Xavier","2KP50-1D",-0.16524113130046772,2,50,1,0.0,"UDECM","augmented_operation",false,"NB",true,false,1,1,0.8713769912719727,0.0,71.0,69.0,69.0
"BOKP","Xavier","2KP50-1D",-0.16524113130046772,2,50,1,0.0,"UDECM","dynamic",false,"NB",true,false,1,1,0.8690299987792969,0.0,71.0,69.0,69.0
"BOKP","Xavier","2KP50-1D",-0.16524113130046772,2,50,1,0.0,"UDECM","lex_min",false,"NB",true,false,1,1,1.3491840362548828,0.0,138.0,69.0,69.0
"BOKP","Xavier","2KP50-50",-0.09278076615422999,2,50,1,0.0,"BBM","lex_min",false,"NB",true,false,1,1,1.4445550441741943,0.0,137.0,51.0,51.0
"BOKP","Xavier","2KP50-50",-0.09278076615422999,2,50,1,0.0,"EBBM","augmented_operation",false,"NB",true,false,1,1,0.8169159889221191,0.0,72.0,51.0,51.0
"BOKP","Xavier","2KP50-50",-0.09278076615422999,2,50,1,0.0,"EBBM","dynamic",false,"NB",true,false,1,1,0.9345550537109375,0.0,86.0,51.0,51.0
"BOKP","Xavier","2KP50-50",-0.09278076615422999,2,50,1,0.0,"EBBM","lex_min",false,"NB",true,false,1,1,1.1749448776245117,0.0,116.0,51.0,51.0
"BOKP","Xavier","2KP50-50",-0.09278076615422999,2,50,1,0.0,"EBBM","lex_min",true,"NB",true,false,1,1,1.1022510528564453,0.0,116.0,51.0,51.0
"BOKP","Xavier","2KP50-50",-0.09278076615422999,2,50,1,0.0,"UDECM","augmented_operation",false,"NB",true,false,1,1,0.6875240802764893,0.0,54.0,51.0,51.0
"BOKP","Xavier","2KP50-50",-0.09278076615422999,2,50,1,0.0,"UDECM","dynamic",false,"NB",true,false,1,1,0.6721420288085938,0.0,54.0,51.0,51.0
"BOKP","Xavier","2KP50-50",-0.09278076615422999,2,50,1,0.0,"UDECM","lex_min",false,"NB",true,false,1,1,1.085623025894165,0.0,103.0,51.0,51.0
"BOKP","Xavier","2KP50-92",-0.09278076615422999,2,50,1,0.0,"BBM","lex_min",false,"NB",true,false,1,1,0.012149810791015625,0.0,6.0,2.0,2.0
"BOKP","Xavier","2KP50-92",-0.09278076615422999,2,50,1,0.0,"EBBM","augmented_operation",false,"NB",true,false,1,1,0.010447025299072266,0.0,5.0,2.0,2.0
"BOKP","Xavier","2KP50-92",-0.09278076615422999,2,50,1,0.0,"EBBM","dynamic",false,"NB",true,false,1,1,0.010310173034667969,0.0,5.0,2.0,2.0
"BOKP","Xavier","2KP50-92",-0.09278076615422999,2,50,1,0.0,"EBBM","lex_min",false,"NB",true,false,1,1,0.010334014892578125,0.0,5.0,2.0,2.0
"BOKP","Xavier","2KP50-92",-0.09278076615422999,2,50,1,0.0,"EBBM","lex_min",true,"NB",true,false,1,1,0.01426386833190918,0.0,5.0,2.0,2.0
"BOKP","Xavier","2KP50-92",-0.09278076615422999,2,50,1,0.0,"UDECM","augmented_operation",false,"NB",true,false,1,1,0.010709047317504883,0.0,5.0,2.0,2.0
"BOKP","Xavier","2KP50-92",-0.09278076615422999,2,50,1,0.0,"UDECM","dynamic",false,"NB",true,false,1,1,0.010294914245605469,0.0,5.0,2.0,2.0
"BOKP","Xavier","2KP50-92",-0.09278076615422999,2,50,1,0.0,"UDECM","lex_min",false,"NB",true,false,1,1,0.010106086730957031,0.0,5.0,2.0,2.0
"BOKP","Xavier","2KP500-1A",-0.0029279780362209897,2,500,1,0.0,"BBM","lex_min",false,"NB",true,false,1,1,143.7834141254425,0.0,3427.0,1451.0,1451.0
"BOKP","Xavier","2KP500-1A",-0.0029279780362209897,2,500,1,0.0,"EBBM","augmented_operation",false,"NB",true,false,1,1,128.02367997169495,0.0,1615.0,1451.0,1434.0
"BOKP","Xavier","2KP500-1A",-0.0029279780362209897,2,500,1,0.0,"EBBM","dynamic",false,"NB",true,false,1,1,130.38686299324036,0.0,2074.0,1451.0,1434.0
"BOKP","Xavier","2KP500-1A",-0.0029279780362209897,2,500,1,0.0,"EBBM","lex_min",false,"NB",true,false,1,1,130.45526599884033,0.0,2858.0,1451.0,1451.0
"BOKP","Xavier","2KP500-1A",-0.0029279780362209897,2,500,1,0.0,"EBBM","lex_min",true,"NB",true,false,1,1,131.54094219207764,0.0,2858.0,1451.0,1451.0
"BOKP","Xavier","2KP500-1A",-0.0029279780362209897,2,500,1,0.0,"UDECM","augmented_operation",false,"NB",true,false,1,1,199.49947500228882,0.0,1456.0,1451.0,1451.0
"BOKP","Xavier","2KP500-1A",-0.0029279780362209897,2,500,1,0.0,"UDECM","dynamic",false,"NB",true,false,1,1,182.7179410457611,0.0,1456.0,1451.0,1451.0
"BOKP","Xavier","2KP500-1A",-0.0029279780362209897,2,500,1,0.0,"UDECM","lex_min",false,"NB",true,false,1,1,152.24857115745544,0.0,2903.0,1451.0,1451.0
"BOKP","Xavier","2KP500-1B",-0.04631224011117273,2,500,1,0.0,"BBM","lex_min",false,"NB",true,false,1,1,212.01224613189697,0.0,3949.0,1669.0,1669.0
"BOKP","Xavier","2KP500-1B",-0.04631224011117273,2,500,1,0.0,"EBBM","augmented_operation",false,"NB",true,false,1,1,214.28360295295715,0.0,1901.0,1669.0,1658.0
"BOKP","Xavier","2KP500-1B",-0.04631224011117273,2,500,1,0.0,"EBBM","dynamic",false,"NB",true,false,1,1,206.56074690818787,0.0,2490.0,1669.0,1658.0
"BOKP","Xavier","2KP500-1B",-0.04631224011117273,2,500,1,0.0,"EBBM","lex_min",false,"NB",true,false,1,1,192.48899912834167,0.0,3309.0,1669.0,1669.0
"BOKP","Xavier","2KP500-1B",-0.04631224011117273,2,500,1,0.0,"EBBM","lex_min",true,"NB",true,false,1,1,212.90882301330566,0.0,3309.0,1669.0,1669.0
"BOKP","Xavier","2KP500-1B",-0.04631224011117273,2,500,1,0.0,"UDECM","augmented_operation",false,"NB",true,false,1,1,252.3994700908661,0.0,1671.0,1669.0,1669.0
"BOKP","Xavier","2KP500-1B",-0.04631224011117273,2,500,1,0.0,"UDECM","dynamic",false,"NB",true,false,1,1,256.52146100997925,0.0,1671.0,1669.0,1669.0
"BOKP","Xavier","2KP500-1B",-0.04631224011117273,2,500,1,0.0,"UDECM","lex_min",false,"NB",true,false,1,1,211.7298698425293,0.0,3338.0,1669.0,1669.0
"BOKP","Xavier","2KP500-1C",0.30449969151944617,2,500,1,0.0,"BBM","lex_min",false,"NB",true,false,1,1,54.50268292427063,0.0,1566.0,522.0,522.0
"BOKP","Xavier","2KP500-1C",0.30449969151944617,2,500,1,0.0,"EBBM","augmented_operation",false,"NB",true,false,1,1,54.13436698913574,0.0,751.0,522.0,522.0
"BOKP","Xavier","2KP500-1C",0.30449969151944617,2,500,1,0.0,"EBBM","dynamic",false,"NB",true,false,1,1,50.47529196739197,0.0,978.0,522.0,522.0
"BOKP","Xavier","2KP500-1C",0.30449969151944617,2,500,1,0.0,"EBBM","lex_min",false,"NB",true,false,1,1,43.837641954422,0.0,1271.0,522.0,522.0
"BOKP","Xavier","2KP500-1C",0.30449969151944617,2,500,1,0.0,"EBBM","lex_min",true,"NB",true,false,1,1,43.622036933898926,0.0,1271.0,522.0,522.0
"BOKP","Xavier","2KP500-1C",0.30449969151944617,2,500,1,0.0,"UDECM","augmented_operation",false,"NB",true,false,1,1,49.992197036743164,0.0,525.0,522.0,522.0
